#       x           y           z
#      pc          pc          pc
-0.944110	-0.944110	-0.944110
-0.944110	-0.944110	-0.893077
-0.944110	-0.944110	-0.842044
-0.944110	-0.944110	-0.791011
-0.944110	-0.944110	-0.739978
-0.944110	-0.944110	-0.688945
-0.944110	-0.944110	-0.637912
-0.944110	-0.944110	-0.586879
-0.944110	-0.944110	-0.535846
-0.944110	-0.944110	-0.484813
-0.944110	-0.944110	-0.433780
-0.944110	-0.944110	-0.382747
-0.944110	-0.944110	-0.331714
-0.944110	-0.944110	-0.280681
-0.944110	-0.944110	-0.229648
-0.944110	-0.944110	-0.178615
-0.944110	-0.944110	-0.127582
-0.944110	-0.944110	-0.076549
-0.944110	-0.944110	-0.025516
-0.944110	-0.944110	0.025516
-0.944110	-0.944110	0.076549
-0.944110	-0.944110	0.127582
-0.944110	-0.944110	0.178615
-0.944110	-0.944110	0.229648
-0.944110	-0.944110	0.280681
-0.944110	-0.944110	0.331714
-0.944110	-0.944110	0.382747
-0.944110	-0.944110	0.433780
-0.944110	-0.944110	0.484813
-0.944110	-0.944110	0.535846
-0.944110	-0.944110	0.586879
-0.944110	-0.944110	0.637912
-0.944110	-0.944110	0.688945
-0.944110	-0.944110	0.739978
-0.944110	-0.944110	0.791011
-0.944110	-0.944110	0.842044
-0.944110	-0.944110	0.893077
-0.944110	-0.944110	0.944110
-0.944110	-0.893077	-0.944110
-0.944110	-0.893077	-0.893077
-0.944110	-0.893077	-0.842044
-0.944110	-0.893077	-0.791011
-0.944110	-0.893077	-0.739978
-0.944110	-0.893077	-0.688945
-0.944110	-0.893077	-0.637912
-0.944110	-0.893077	-0.586879
-0.944110	-0.893077	-0.535846
-0.944110	-0.893077	-0.484813
-0.944110	-0.893077	-0.433780
-0.944110	-0.893077	-0.382747
-0.944110	-0.893077	-0.331714
-0.944110	-0.893077	-0.280681
-0.944110	-0.893077	-0.229648
-0.944110	-0.893077	-0.178615
-0.944110	-0.893077	-0.127582
-0.944110	-0.893077	-0.076549
-0.944110	-0.893077	-0.025516
-0.944110	-0.893077	0.025516
-0.944110	-0.893077	0.076549
-0.944110	-0.893077	0.127582
-0.944110	-0.893077	0.178615
-0.944110	-0.893077	0.229648
-0.944110	-0.893077	0.280681
-0.944110	-0.893077	0.331714
-0.944110	-0.893077	0.382747
-0.944110	-0.893077	0.433780
-0.944110	-0.893077	0.484813
-0.944110	-0.893077	0.535846
-0.944110	-0.893077	0.586879
-0.944110	-0.893077	0.637912
-0.944110	-0.893077	0.688945
-0.944110	-0.893077	0.739978
-0.944110	-0.893077	0.791011
-0.944110	-0.893077	0.842044
-0.944110	-0.893077	0.893077
-0.944110	-0.893077	0.944110
-0.944110	-0.842044	-0.944110
-0.944110	-0.842044	-0.893077
-0.944110	-0.842044	-0.842044
-0.944110	-0.842044	-0.791011
-0.944110	-0.842044	-0.739978
-0.944110	-0.842044	-0.688945
-0.944110	-0.842044	-0.637912
-0.944110	-0.842044	-0.586879
-0.944110	-0.842044	-0.535846
-0.944110	-0.842044	-0.484813
-0.944110	-0.842044	-0.433780
-0.944110	-0.842044	-0.382747
-0.944110	-0.842044	-0.331714
-0.944110	-0.842044	-0.280681
-0.944110	-0.842044	-0.229648
-0.944110	-0.842044	-0.178615
-0.944110	-0.842044	-0.127582
-0.944110	-0.842044	-0.076549
-0.944110	-0.842044	-0.025516
-0.944110	-0.842044	0.025516
-0.944110	-0.842044	0.076549
-0.944110	-0.842044	0.127582
-0.944110	-0.842044	0.178615
-0.944110	-0.842044	0.229648
-0.944110	-0.842044	0.280681
-0.944110	-0.842044	0.331714
-0.944110	-0.842044	0.382747
-0.944110	-0.842044	0.433780
-0.944110	-0.842044	0.484813
-0.944110	-0.842044	0.535846
-0.944110	-0.842044	0.586879
-0.944110	-0.842044	0.637912
-0.944110	-0.842044	0.688945
-0.944110	-0.842044	0.739978
-0.944110	-0.842044	0.791011
-0.944110	-0.842044	0.842044
